timestamp,username,message
2025-06-11T22:12:01,03venompool02,faut prendre un perso lourd
2025-06-11T22:12:01,maxence261208,Prend vache 4x4 orange
2025-06-11T22:12:01,calirouutv,Fais du mode survie apres stp @squeezie
2025-06-11T22:12:01,st4rvania,skelerex squeezie
2025-06-11T22:12:02,mugman_fr,moto
2025-06-11T22:12:02,skyprime97,MEUH MEUH PETIT BLOOPS
2025-06-11T22:12:02,barog_,@squeezie tu peux faire des figures pdt que tu est dans les airs
2025-06-11T22:12:03,m8_skuwizi,VACHE
2025-06-11T22:12:03,mrwn_69,prend une moto
2025-06-11T22:12:03,mamouuuur,wsh doig encore 1 er ???
2025-06-11T22:12:04,abdou46_naruto,change pilote
2025-06-11T22:12:04,nanouche_yasss,moto
2025-06-11T22:12:05,m8_rijks,bowser
2025-06-11T22:12:05,shawnia15,Whatsapp il a des caméras
2025-06-11T22:12:05,hifunz,bonsoir
2025-06-11T22:12:05,ttris_,Y pour voir les stats
2025-06-11T22:12:05,sanjisan,prend plus les pîece @Squeezie
2025-06-11T22:12:05,lefriteux64,maskass
2025-06-11T22:12:06,bt53_,REGARDE LES STATS
2025-06-11T22:12:06,poussou9,kartt VACHEE PREND
2025-06-11T22:12:07,buck_404,plus de pièces
2025-06-11T22:12:08,livia30,motooooo
2025-06-11T22:12:08,merwane49,MASKAS §§
2025-06-11T22:12:08,squezoslayer,+ de pièces + t’es rapide
2025-06-11T22:12:08,vhzz__,moto
2025-06-11T22:12:08,biggysmall60,prend la plante carnivore
2025-06-11T22:12:09,pyxhou,Mais prenez une map avec des shotcuts possibles svpp
2025-06-11T22:12:09,nightsaber0180,VACHE
2025-06-11T22:12:11,tsukooriginal,oui celle la
2025-06-11T22:12:11,nightsaber0180,VACHEEE
2025-06-11T22:12:12,ninimugiwara,faut garder toadette
2025-06-11T22:12:13,val0ver_,Mais prend les pièces bordel
2025-06-11T22:12:13,shidonite,il faut que tu prenne plus de pièce
2025-06-11T22:12:14,coppelia_20,etoilesVache
2025-06-11T22:12:14,satine_aza,ouii tres bien
2025-06-11T22:12:14,guizmo_59,fais y sur les kart
2025-06-11T22:12:16,skiller031,prend l'abeiille
2025-06-11T22:12:16,levent__,moto
2025-06-11T22:12:19,kali_427,prend maskasse
2025-06-11T22:12:19,a3fly_,mais prend une moto ???
2025-06-11T22:12:19,boutfleur,Ton kart est bien là
2025-06-11T22:12:19,yaya_328,la route ac
2025-06-11T22:12:21,taumasse,Les bots en difficile peut être ?
2025-06-11T22:12:22,anarchy650,@FuriousPower20 Mais nan ? putain mais y a trop de chose qui change de ce jeu
2025-06-11T22:12:22,miloche01,Oui lui il est bien comme carte
2025-06-11T22:12:23,aniiini_,Y pour voir les stats et prend maniabilité au max !!!!!
2025-06-11T22:12:23,kekedasi,il a repris le même kart
2025-06-11T22:12:24,sans_la_banane,Slt
2025-06-11T22:12:24,mugman_fr,plus de pièces et la moto
2025-06-11T22:12:25,babytonicas,allez survie les gars vous allez pleurer !!!
2025-06-11T22:12:25,marwan_dn,moto c’est incrrr
2025-06-11T22:12:26,nanouche_yasss,faut juste se réhabituer
2025-06-11T22:12:26,hifunz,j'ai aussi la switch 2 mais j'aime pas mdr donc mskn mon argent
2025-06-11T22:12:27,ioris2211,c 25 piece max maintenant
2025-06-11T22:12:27,guizmo_59,fais y kart
2025-06-11T22:12:30,pocahunter_,"avoir les 20 pièces, c'est une meta squeeze"
2025-06-11T22:12:30,tess_gb8,Prend peach
2025-06-11T22:12:30,emygoth_daemon,Merci et bon courage les modos <3
2025-06-11T22:12:34,jedhug,lourd genre bien ou lourd pas léger
2025-06-11T22:12:34,merwane49,maskas !!!
2025-06-11T22:12:35,noxi1007,stylé
2025-06-11T22:12:37,21hassoul21,@03venompool02 c pas mieux un perso léger ?
2025-06-11T22:12:37,yessaiii4,ce kart avec maskass cst cheaté @Squeezie
2025-06-11T22:12:38,aniiini_,MOTO
2025-06-11T22:12:40,st4rvania,skelerex + bloops meilleur combo!!!
2025-06-11T22:12:40,calirouutv,Oh t'as un nouveau skin
2025-06-11T22:12:40,mlaurinemdp,Mais lock il a progressé de fou??
2025-06-11T22:12:40,boutfleur,TU PEUX TRICK x3
2025-06-11T22:12:46,guizmo_59,kart y
2025-06-11T22:12:50,flazoou,prend la moto c pas lourd
2025-06-11T22:12:52,coppelia_20,etoilesVache etoilesVache
2025-06-11T22:12:53,03venompool02,@21hassoul21 la vache c'est mieux
2025-06-11T22:12:53,tess_gb8,Nouveau skin
2025-06-11T22:12:53,jess_4,Il a même vu qu'il a changé de skin
2025-06-11T22:12:53,confusingnight,je kiffe les lives de Squeez mais j'ai du mal avec Lock depuis son take catastrophique sur les muslim
2025-06-11T22:12:54,merwane49,MASKAS !!
2025-06-11T22:12:57,violet_lgn,ça a l’air tellement plus dure que l’autre
2025-06-11T22:13:02,malak942,prédiction ?
2025-06-11T22:13:04,sans_la_banane,sqzBruh
2025-06-11T22:13:12,manon_dbs_,LUL LUL LUL LUL
2025-06-11T22:13:15,emmabriqueeeeeeeee,J'adore
2025-06-11T22:13:17,yessaiii4,@St4rvania skelerex avec le tank sur mario kart ds la base
2025-06-11T22:13:19,21hassoul21,@03venompool02 oui mais dcp c mieux de prendre des perso léger nan ?
2025-06-11T22:13:24,hifunz,la tete de lock avec la cam c'est a mourir de rire xd comme doigby aussi mdr
2025-06-11T22:13:26,wisegirling,sqzLUL sqzLUL sqzLUL
2025-06-11T22:13:28,dream_ambre_,c'est qui yann ?
2025-06-11T22:13:37,sans_la_banane,Les têtes sont banger
2025-06-11T22:13:40,03venompool02,"@21hassoul21 askip nan, plus stable je pense"
2025-06-11T22:13:42,wisegirling,Gota est tellement concentré je pleure
2025-06-11T22:13:44,flegs18,LUL LUL  toujours les mm tete
2025-06-11T22:13:48,yessaiii4,@dream_ambre_ cod jordan
2025-06-11T22:13:53,21hassoul21,@sans_la_banane un go
2025-06-11T22:13:53,manon_dbs_,@sans_la_banane mais ouiii
2025-06-11T22:13:54,quipstagey,GlitchNRG GlitchNRG
2025-06-11T22:13:55,hifunz,mdrrr squeezie contre les bot et pas ses potes xd
2025-06-11T22:14:03,neyzzor2913,mais prends des pièces
2025-06-11T22:14:04,aparrrrr,salopawwww
2025-06-11T22:14:04,victoriakstv,le fait qu’on voit les têtes rend la chose HILARANTE😂😂
2025-06-11T22:14:06,mlaurinemdp,C'étais une des meilleurs map sur ds celle ci
2025-06-11T22:14:06,mugman_fr,les pieces
2025-06-11T22:14:07,tm_tew,force à toi
2025-06-11T22:14:07,neyzzor2913,t’en a 0
2025-06-11T22:14:08,exhiie_,aïe..
2025-06-11T22:14:09,m8_arslane,LUL LUL LUL
2025-06-11T22:14:09,confusingnight,"les modos y'avait aucun intérêt a supprimer mon commentaire, bref salut"
2025-06-11T22:14:09,floflx,yo
2025-06-11T22:14:10,wikidydy,ahahhaa
2025-06-11T22:14:10,finntwitchh,ptdrrr
2025-06-11T22:14:12,boutfleur,enfait 24 c'est beaucoup
2025-06-11T22:14:12,tertyflette,mdrrr
